diff_id,primary_votes,plurality_primary,primary_entropy_bits,primary_entropy_norm,primary_disagreement_fraction,multilabel_jaccard_distance
30ccb27d01690422f5162e8a53948252af3583b3:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.33333333333333337
30dc72fc3008060300b04dfc503d699f2144ebb5:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.36111111111111116
3107dd9270b53e93792e13bc98a02b4b8d9808de:CLAUDE.md,Development Process|Documentation|AI Integration,AI Integration,1.584962500721156,1.0,0.6666666666666667,0.5555555555555556
319fc0773b6cf47fee1b63805c0f993543e4102b:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
31f36364d59dd4af40d7f43497fb54a876035076:AGENTS.md,Documentation|Documentation|System Overview,Documentation,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
320d17b27350051ff8b8d778200a294ca962a212:CLAUDE.md,AI Integration|Maintenance|Maintenance,Maintenance,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7222222222222223
324a191381f5e4d1214029fe9a25a4527fdcaf69:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
330c9f96d84e871d499dda4ea76528893e80fa6e:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.5555555555555556
33a959c984894fff5ed5553dddb1134a621132e7:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.2666666666666666
33eeed1e2905c7cef88e4b1031eeda1c774d3fb8:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.33333333333333337
33f01f7f80bbf4ef54fbc20ada42508560b71133:AGENTS.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.5555555555555556
341ce6d724b91d726c84c838c36cd0daec85afeb:CLAUDE.md,AI Integration|Development Process|AI Integration,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
3420118ba3e37ad8f8b21cb9308a057aa9d64f32:AGENTS.md,Development Process|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
3436a2d0d1464edabbc50824a092b6e5350ace47:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
344b9bb58b1baec1c38b839abbf2baf153afb937:AGENTS.md,Conf.&Env.|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
3499395046aa77a5ea081a75e369fe0f0bdd5815:AGENTS.md,Development Process|Development Process|Impl. Details,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.29999999999999993
34b6d92477f05af49eae80f75331741d2580bc2c:CLAUDE.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.5
3520759bd48f94b182516fe17d2e3ad463c6c539:CLAUDE.md,Testing|Testing|Architecture,Testing,0.9182958340544896,0.579380164285695,0.33333333333333337,0.22222222222222232
35255ae10d770b6886da1bd0de8c95baa1145a3c:AGENTS.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.44444444444444453
353ea8356cea213cbf7b61085cbe22d5e05910ab:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
358957b063339b0e4434931eade46a81c5063130:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.5555555555555556
364c85f8da11e7a18fdfe0bbe5745f28e0041f2c:AGENTS.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
3776a71c3b93e4d01e25293a7d2cc326aa249341:CLAUDE.md,Development Process|Development Process|Build and Run,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.44444444444444453
3795c79e3feb1eb98046fa8961d974d75ba64a10:CLAUDE.md,Development Process|Development Process|AI Integration,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
37c9a62d4fb54b9ce18e15c2e5d0ecff9d628de1:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.5
384f8d2d32dee30ac70a0b953aac3f99bf9bf3b7:AGENTS.md,DevOps|DevOps|DevOps,DevOps,0.0,0.0,0.0,0.0
38a0fb41064d2d6730c03bda4ffcd931712c18e2:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
3932681e3e03d71fa723c807c8668ca33a7c5ada:CLAUDE.md,Maintenance|Documentation|Maintenance,Maintenance,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7777777777777778
395902d336e064d6f2cde336e372e1f1f485de36:AGENTS.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
39be91f0291955403afe8a575e5a9cd2b2f497f3:CLAUDE.md,Documentation|Documentation|System Overview,Documentation,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
3a03093b292dab4dd1308315878611c7d14c3727:AGENTS.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.33333333333333337
3a1d49c4be81bfb2aa12b310be5dd6c3097d1cf3:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
3a2390e038855487864e1baf0d3fc6a29072cb5e:CLAUDE.md,System Overview|Impl. Details|Impl. Details,Impl. Details,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
3a3d1cbf4b52e703c6d8fb433ced6514947b3845:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
3aa615c34e57287a70d4e6e0bac103e36d4b5ac8:AGENTS.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.0
3b222f5a03c205b62cb62fa237433c36ecdb8d4c:CLAUDE.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.0
3bfea719960f3f4db3fb31d9f58b762e397e5531:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.33333333333333337
3c767e80067e728367b7f8a39edfb7416ea10370:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.33333333333333337
3cfec8b216cf5ccffc2d9ade691f99d1cfcd106f:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.5555555555555556
3d2d011d39a7b293cd805d5ba985f27ab67d4b0d:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
3d3e6c7cd2c861971d805cf2817062b05d557f34:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.33333333333333337
3daf07c53a6aff0da7d3ef2d240e2eac5b3f422f:AGENTS.md,AI Integration|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.8333333333333334
3dc9d2d2b639aa56795c64797ed0c88446a1e717:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
3e33f72bb58b16df6ba949d921dc5838be08d0da:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
3e68b6e7ed89c1cbc49553bd0277467f77883675:AGENTS.md,AI Integration|Build and Run|AI Integration,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.44444444444444453
3e876e8826ae3c4482d96784a1cd8196270fd1f9:CLAUDE.md,AI Integration|AI Integration|Documentation,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5575757575757576
3e9d16447e801fbc844bba1e054f5d55b4f6afe1:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.5
3ea93219be21203b8849765603646d378ca2dec2:AGENTS.md,Documentation|Documentation|Documentation,Documentation,0.0,0.0,0.0,0.0
3f54e137f77a079cf5e278406aee15e81a99e615:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
3f5c35895f2948cb0d84cb5bb829ff6676198998:CLAUDE.md,Architecture|Maintenance|Maintenance,Maintenance,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
3f9da02e1af13919f2b765b1f549561da3b1728a:CLAUDE.md,Debugging|Debugging|Debugging,Debugging,0.0,0.0,0.0,0.33333333333333337
3feeac2d937af37cd05456beec9dbacaa0ba72dd:CLAUDE.md,Testing|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
400f4c5ec68dfc980772caf49cf964a1e554a5f2:CLAUDE.md,AI Integration|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.16666666666666663
41af67d13b7edc3acb39bee193b6ee6f85bd3793:AGENTS.md,Conf.&Env.|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5888888888888888
42d98e1d813665d5bfe327b76aa86b20b9b35e6a:CLAUDE.md,Build and Run|Development Process|Testing,Build and Run,1.584962500721156,1.0,0.6666666666666667,0.22222222222222232
430e5c0e4fea3ce2b0a2426018ca91c6f418cd14:AGENTS.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
43234bb7b2c60f6f2be6a6d4155c4faa64b72fbe:CLAUDE.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.5
43bf89bfcc406b82d8b336fcf8210e70c166b86f:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
43cf7b6a89ae298f6e0df44cb47a6d7cd15e8579:AGENTS.md,Impl. Details|Documentation|Impl. Details,Impl. Details,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
448daf0d1380bb3c09a7d1dd0f129963e6d00605:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
44c1d17bd8a833476fe61e73ae4ee46ed97466e1:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
450ecd7c4640ce490cd8150f19ef6b8ceafe9731:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.33333333333333337
45800ab4f73f1ea987b0293308164d77a229c728:CLAUDE.md,Project Management|Development Process|Project Management,Project Management,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7222222222222223
45cc35ef9a28e78592ea9b6d3dc6068c56c9f7a1:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
45dcee1deb6587f28a1fa6e023ad8ed9ad07c1ed:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
45e2d5f8a911551bb4b370f2f7440de5679ffbbd:AGENTS.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.5
4630fcb2ae18a64c3aa022ee6700828697e14ad4:AGENTS.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
464390167c16733963c397e905fc9b8c2c445abd:AGENTS.md,Development Process|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
466ae95e707dd25f4784a4999740c73268b74cf9:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
46b164eed6a7274a3b07949afcf184fb7d2a5bea:CLAUDE.md,Build and Run|Build and Run|Debugging,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
46bc3cb2c999b9ba7fc9314e70ed609984a89cab:CLAUDE.md,Build and Run|Build and Run|Testing,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.22222222222222232
47af5c95c5402fa3afb518fef5c3d7850e90cb1c:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
47d53cac02bb2ac7c018feae6436d0915d239cde:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.5555555555555556
481084e31e116b366dd203e5d659601e93d2bdc0:CLAUDE.md,Security|Security|Security,Security,0.0,0.0,0.0,0.0
48559eac79e986aa10bd04a3f0d66e6a54078115:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
487eac2521049ac0aee05859fa8f16fe052f8cc3:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.3666666666666667
48bdc36ca55668fe39b7e8c99ba2d53eaf67aa47:AGENTS.md,Development Process|Build and Run|Development Process,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
48dc9b66251ed0f351aa8235dc6415f66180bb05:CLAUDE.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.33333333333333337
4926b7c1eecd02626941f85616c10a7f4a9da309:AGENTS.md,Development Process|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.44444444444444453
4982749d908f1606b187a05d3090648ec46dc39e:CLAUDE.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
4a4460d1ef2bc85e9ae2a8e624606f2160825bac:AGENTS.md,Documentation|Development Process|Development Process,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
4aa6671d8b30cbe9ee757264faa09c7ba981c1aa:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
4ade487d04f13df0acb4ef4a0e2106e34e91c618:AGENTS.md,Development Process|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
4b106c7cae1b6458847e79bcbcad211cee231d93:CLAUDE.md,AI Integration|AI Integration|Testing,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
4b3e2df4a2bd327fe898b052998e4c13af23d721:CLAUDE.md,Architecture|Architecture|System Overview,Architecture,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
4b62d518de96fcc84c9b3a650ad3db02038661a5:CLAUDE.md,AI Integration|System Overview|Architecture,AI Integration,1.584962500721156,1.0,0.6666666666666667,0.28888888888888886
4b7e805c449c5e9876fbc5d4d680b5d35582596a:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
4cbae83eab748ff6500d72260186161e8df0e280:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
4d058d7bafd87405ecea197bec8b68f6e8c7c14d:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
4d58413b10bab4c372679f0ebd0b4c4dbfa7005c:AGENTS.md,Development Process|Development Process|Build and Run,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.22222222222222232
4d5d21e981ac0437425859a04e3a42e589773d67:CLAUDE.md,Project Management|Documentation|Architecture,Architecture,1.584962500721156,1.0,0.6666666666666667,0.6222222222222222
4d5f5aeed1a7fd3caf26ae27b7648b0d3450a1ea:AGENTS.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
4d65a545f5b7109fff324d89a82761426e6a7b7e:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.0
4d829c122701a9a34618e9810fa136882ff36f7c:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.22222222222222232
4dcbf5d709741876d8217363dd289af17bccad36:CLAUDE.md,UI/UX|AI Integration|AI Integration,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
4e275f70196a88f29ed6d80e23da291047db2843:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
4e8981dca7d5088479e1ecf523975b279167e669:AGENTS.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
4ed96ca7f58cddbc34419b46a3e8d2e573c79b8d:CLAUDE.md,Build and Run|Build and Run|Testing,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
4ee4efb8b0849493e018a14d7a3cb170a5af2407:AGENTS.md,Build and Run|Conf.&Env.|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
4f280f6e50652acb0fa547b3bf8a57a1b76f522a:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.0
4f5232a2c71fc3805a79ec5c87307a37fbdb9d50:AGENTS.md,AI Integration|Development Process|AI Integration,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
4fe446048897b4b7386bcd040673b002be6fd6bd:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
503cb87a81ad22b8fc6e1a9baf2f81fb5ee5782f:CLAUDE.md,Build and Run|Build and Run|System Overview,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6476190476190475
504b13da4023ad310ac03cff5231ef6d513ba8e1:CLAUDE.md,Impl. Details|Testing|Testing,Testing,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7777777777777778
508844f1a458b030ed728154f5ff3aab23538f93:AGENTS.md,Impl. Details|Impl. Details|AI Integration,Impl. Details,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5833333333333333
50a4e1de42a23c3e0153c53d90f994a60da9cb37:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.5888888888888888
50a4e1de42a23c3e0153c53d90f994a60da9cb37:CLAUDE.md,Architecture|Impl. Details|Architecture,Architecture,0.9182958340544896,0.579380164285695,0.33333333333333337,0.3472222222222222
50a53d50939b9200d4206e2bf8c375c235265926:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
50bf5c8b9acdef67fbd7f04a72f6c9c2437a3c3a:CLAUDE.md,Debugging|Debugging|Debugging,Debugging,0.0,0.0,0.0,0.0
50d1e196cc745dd48fc7cc126cdb2a77b7cdea3c:CLAUDE.md,Maintenance|Maintenance|Maintenance,Maintenance,0.0,0.0,0.0,0.2666666666666666
52734dd3471ca915f87bc165c750133d2a9f2e46:CLAUDE.md,DevOps|DevOps|Build and Run,DevOps,0.9182958340544896,0.579380164285695,0.33333333333333337,0.1333333333333333
5287d2268f3918f46a3a2bf7ae428db1b63227df:CLAUDE.md,AI Integration|Development Process|AI Integration,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5
5307c45f77b93bdd2add411bf6d83fa4d4454bd6:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
53353add5d9d74017c158a73c67fc690c59f4043:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
53543407153fe1a970fd085801b85baecaba8d5e:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.0
53acca94f8fd4cc45fbc34ac71e6530dd2c3acc9:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
53b39884529c68caac3f163a437b3adaac615514:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.33333333333333337
53ec5ef9a4f7eb8620ccea2937378cb428757b17:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
54716e8fff52858b48e488f20104a0da1f6d2aa4:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
551a70d1db0898a5721a22131881a943bc631ed2:AGENTS.md,Build and Run|Conf.&Env.|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
552d6e3f82c215790d17520babd5e9678437edff:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.44444444444444453
55a2aef820db4b4c6aeb50ee89117510a1129b7b:CLAUDE.md,Debugging|Debugging|Debugging,Debugging,0.0,0.0,0.0,0.33333333333333337
55dbe5768fd945102889a8ab991b910d4a05aaf7:CLAUDE.md,Maintenance|Impl. Details|Maintenance,Maintenance,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5
564839da84fc5a2798d12c651a66be61cc86065d:CLAUDE.md,Build and Run|Documentation|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
567600efc8e933cc78bb619573298a70c3bf6f18:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.33333333333333337
567775ba76f57b5f79ba49432db816f208d378e4:AGENTS.md,Documentation|Documentation|Development Process,Documentation,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7222222222222223
56867a9919bceeba1b2b6f51bbe5d6b88731cdfd:AGENTS.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.22222222222222232
569b397aedfa49a0aec35df51da796ae04dff0a0:AGENTS.md,Debugging|Debugging|Debugging,Debugging,0.0,0.0,0.0,0.0
56b448b32684564cea5c14641b369e4f188aa5a4:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
570484e75b665f9ce4e1479db359e0d11207f06f:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
576d1074daf31a8e3772faf20761c1c56fc1234d:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.33333333333333337
57bb4005ccbec9b08c181c4bf4a16b8c799ad8f1:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.4
5834b099605ad9b5f68160d57a13836c01af6c49:AGENTS.md,Conf.&Env.|Conf.&Env.|Build and Run,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
58a7e213a25c812b4841a4de18bf1f58ffbdf0f4:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.33333333333333337
58debb753290b8e5696f10fc0a1fbaf8f3168b03:CLAUDE.md,System Overview|System Overview|System Overview,System Overview,0.0,0.0,0.0,0.33333333333333337
59966f9920e6ea882f43e93c38a5c9bdbb6b1b11:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.33333333333333337
59fa991c1beaf3541389f1197c527e863fd2730f:CLAUDE.md,Documentation|Documentation|Documentation,Documentation,0.0,0.0,0.0,0.0
5a57de6a7f4bba0b1598dfb1d9bd93701d2e627e:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.33333333333333337
5a71b699aac627d90631be0214528f88dafdf5d5:CLAUDE.md,Security|Security|Security,Security,0.0,0.0,0.0,0.6388888888888888
5aa828e7e51957d7784a27a1b107004e2e3cdb2a:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.16666666666666663
5b08651e46866486f598b94ac3543bed917f8123:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
5b5e278dafc4ffc762abe252f6dcb614a53eb08b:AGENTS.md,AI Integration|System Overview|System Overview,System Overview,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
5be8bc688e6d7be2c5714d7cd883eb1076f90cb8:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.16666666666666663
5bf8a2a1af7db7f25d4635d9a6ecfd8114805e01:CLAUDE.md,Debugging|Debugging|Debugging,Debugging,0.0,0.0,0.0,0.33333333333333337
5c097a402f99285bce97a3d1d9de22cac8d6ed99:CLAUDE.md,AI Integration|Security|Documentation,AI Integration,1.584962500721156,1.0,0.6666666666666667,0.4555555555555556
5c1cb6701a9c73335083caa2b6dd623d0b594be0:AGENTS.md,Development Process|Development Process|Build and Run,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5555555555555556
5ca067ad2ae301bfa9f8d2bea8240f8f7eeff8fb:CLAUDE.md,Impl. Details|UI/UX|Impl. Details,Impl. Details,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5555555555555556
5d3c633bee5a63db457c1fa91c5940b52f860a15:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.5
5d94f7175064d4639bdcf803c8245e1a71d1f17e:CLAUDE.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
5e338556afda3f60c0fd5c60aea3af3d07767774:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.6333333333333333
5e36776546a5af58659bb8e4d0c08db99da02731:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.44444444444444453
5e511ad7788d371da669634e1e5f6c17c5adcddb:CLAUDE.md,System Overview|System Overview|System Overview,System Overview,0.0,0.0,0.0,0.0
5eafafd8c515df642ce35fcdd69c5b32887c2ae0:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.22222222222222232
5eb042cfe91a5798354911f78750ff1d056837e2:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
5f4269dbae9273b4cc430802c04cb5edc4ec2382:CLAUDE.md,Security|Security|Security,Security,0.0,0.0,0.0,0.33333333333333337
5f884c6ef1de56c0947929641ba830d009a5a617:AGENTS.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.33333333333333337
5f97f9b0abd6f2a42ed7f0506c6d060a0eeec26c:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
5fbc3810cad0c329e5d335b2432e9445d2ed3737:CLAUDE.md,Documentation|Impl. Details|Impl. Details,Impl. Details,0.9182958340544896,0.579380164285695,0.33333333333333337,0.8333333333333334
5fc1865844777bb55685cdf7e570ef2ff5777a82:AGENTS.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.0
5fe100b976591555c0dc913013c94993b41373a5:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.22222222222222232
5ffabde51680aa0b801e57828dd988fd534b7dc5:CLAUDE.md,Impl. Details|Project Management|Maintenance,Impl. Details,1.584962500721156,1.0,0.6666666666666667,0.9166666666666666
60a34974d548a741c05a16b15ab4024f22003be1:CLAUDE.md,Build and Run|Documentation|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.22222222222222232
61be9fcc42a6d5b3a6455231939ae8a108a39c8a:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.2666666666666666
61ed0d0a07d36eddf33aa3ee95a818fab88c6b36:AGENTS.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
624909b0fd1a6c76e7f142e2e8f38a67d9fc3cc3:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
6272b47ea1a3cf8df4e78dbbe48e26aa03b95beb:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
62a926f6da60150a0275e82efb8793e0b8638e17:AGENTS.md,Conf.&Env.|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
63082155488ef3a927d91d19533063569fa4b934:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
